NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,NU_NOTA_REDACAO,IDX
400,600,600,600,400,151054
400,400,400,600,400,151055
600,800,600,600,600,151056
400,600,400,400,400,151057
400,400,400,400,600,151058
600,600,600,600,600,151059
400,400,400,600,600,151060
600,400,400,400,200,151061
400,600,400,400,400,151062
400,400,600,400,400,151063
400,600,600,600,400,151064
600,600,600,600,600,151065
400,400,400,400,400,151066
400,400,600,600,400,151067
400,400,400,400,400,151068
400,600,400,600,400,151069
600,600,600,400,400,151070
400,400,400,400,400,151071
400,400,400,600,400,151072
400,400,600,400,400,151073
400,400,600,400,0,151074
400,400,400,400,200,151075
400,400,400,400,0,151076
400,400,400,400,600,151077
400,400,400,400,600,151078
600,600,600,600,600,151079
400,600,600,600,800,151080
400,600,400,400,600,151081
400,400,600,600,600,151082
400,600,400,400,0,151083
400,400,400,400,400,151084
600,600,600,600,600,151085
400,400,400,400,400,151086
400,600,400,400,400,151087
400,600,400,400,600,151088
400,600,400,600,600,151089
600,600,600,600,600,151090
400,400,400,600,400,151091
600,600,600,600,800,151092
400,400,400,400,200,151093
600,600,400,400,600,151094
400,400,400,400,200,151095
400,600,600,600,600,151096
600,600,600,600,600,151097
600,800,600,600,1000,151098
400,600,400,400,400,151099
600,600,600,600,400,151100
400,600,600,600,600,151101
400,600,600,400,400,151102
400,600,600,600,600,151103
400,400,400,400,400,151104
400,400,400,400,400,151105
400,600,600,600,600,151106
400,600,600,600,600,151107
400,600,400,400,400,151108
600,600,600,600,800,151109
400,600,600,600,800,151110
400,400,400,400,200,151111
400,400,400,600,600,151112
400,600,600,600,600,151113
400,400,400,400,200,151114
600,600,600,600,600,151115
400,400,400,400,400,151116
400,400,400,400,600,151117
400,600,400,600,600,151118
400,600,400,400,400,151119
400,400,400,400,600,151120
600,800,600,600,600,151121
400,600,600,600,600,151122
600,600,600,600,800,151123
600,600,600,600,600,151124
400,600,400,600,400,151125
400,400,400,400,600,151126
400,600,600,600,800,151127
400,600,400,600,600,151128
400,600,400,400,600,151129
600,600,600,600,600,151130
400,600,600,400,0,151131
400,600,600,400,600,151132
400,600,400,400,600,151133
400,600,400,600,600,151134
400,400,400,600,600,151135
400,600,600,600,600,151136
600,600,600,600,400,151137
400,400,400,600,600,151138
400,400,400,400,400,151139
600,600,600,600,600,151140
600,600,600,600,600,151141
400,600,400,400,600,151142
400,400,400,600,400,151143
400,400,400,400,200,151144
400,600,400,600,600,151145
400,600,600,600,600,151146
400,600,600,600,400,151147
400,600,400,400,600,151148
600,600,600,400,600,151149
600,600,600,600,400,151150
400,400,400,400,600,151151
400,600,400,400,400,151152
400,400,400,600,400,151153
400,400,400,600,400,151154
400,400,400,600,400,151155
600,600,400,600,400,151156
600,600,600,600,400,151157
400,600,600,600,600,151158
400,400,400,400,200,151159
400,600,600,400,600,151160
400,400,400,400,400,151161
400,400,600,600,600,151162
400,400,400,400,600,151163
600,800,600,600,1000,151164
600,600,400,600,800,151165
600,600,400,800,800,151166
400,400,400,600,400,151167
400,400,600,400,600,151168
600,600,600,600,600,151169
600,600,600,800,800,151170
600,400,600,400,600,151171
600,600,600,600,600,151172
600,600,600,800,600,151173
400,600,400,400,600,151174
400,400,400,400,200,151175
400,400,600,600,400,151176
400,400,400,400,400,151177
400,600,400,400,600,151178
400,600,600,600,600,151179
600,600,600,400,600,151180
400,400,400,400,400,151181
400,400,400,400,200,151182
400,600,600,600,600,151183
400,400,400,400,400,151184
600,400,400,600,600,151185
400,600,600,600,800,151186
400,600,600,600,800,151187
400,600,400,600,600,151188
400,400,400,400,200,151189
400,400,400,400,400,151190
600,600,600,600,400,151191
600,600,400,400,800,151192
400,600,400,400,400,151193
400,600,400,600,400,151194
400,400,400,400,400,151195
400,600,400,400,800,151196
400,400,400,400,200,151197
400,400,400,400,600,151198
400,600,600,600,600,151199
400,400,400,400,400,151200
400,600,400,400,400,151201
400,400,400,600,600,151202
600,600,600,600,600,151203
400,400,400,400,200,151204
400,400,400,600,200,151205
400,400,400,400,400,151206
600,800,600,600,800,151207
600,600,400,400,400,151208
400,600,400,400,400,151209
600,600,600,400,600,151210
400,400,600,600,400,151211
400,400,600,400,600,151212
400,400,400,400,400,151213
400,400,400,400,400,151214
400,600,600,600,400,151215
800,800,600,800,800,151216
400,600,400,600,600,151217
400,400,400,600,600,151218
600,600,600,600,400,151219
600,600,600,600,600,151220
400,400,400,400,600,151221
400,400,400,600,600,151222
400,600,400,400,400,151223
400,600,400,400,600,151224
400,400,400,400,400,151225
400,600,600,400,600,151226
400,600,600,600,600,151227
400,600,600,400,400,151228
400,600,600,400,400,151229
400,600,400,600,400,151230
600,600,600,400,400,151231
400,400,400,400,400,151232
400,400,400,400,0,151233
400,600,400,600,400,151234
400,400,400,400,400,151235
400,400,400,400,600,151236
400,400,400,400,400,151237
400,600,400,600,600,151238
400,400,400,400,200,151239
400,600,600,600,400,151240
400,600,600,600,600,151241
400,400,400,400,400,151242
600,600,600,600,400,151243
400,600,600,400,600,151244
400,600,400,400,400,151245
400,600,400,400,200,151246
400,600,400,600,400,151247
400,400,400,400,400,151248
400,400,600,400,400,151249
400,600,600,400,600,151250
600,600,600,600,800,151251
400,400,400,400,400,151252
400,400,400,400,400,151253
400,400,400,400,400,151254
400,600,600,400,400,151255
400,400,400,400,400,151256
400,400,400,400,400,151257
400,400,400,400,0,151258
400,600,600,600,400,151259
400,600,400,400,400,151260
600,600,400,600,600,151261
400,400,400,400,200,151262
600,600,600,600,600,151263
400,400,400,400,600,151264
400,400,400,400,800,151265
400,600,400,400,400,151266
400,400,400,400,600,151267
400,400,400,400,400,151268
600,600,600,600,800,151269
600,600,600,600,800,151270
600,600,600,600,600,151271
400,400,400,400,600,151272
400,400,400,400,400,151273
400,600,400,600,400,151274
400,400,400,400,400,151275
400,600,400,600,400,151276
600,600,600,600,600,151277
600,600,600,600,400,151278
600,600,400,600,400,151279
400,400,400,400,400,151280
400,400,400,600,800,151281
400,600,400,600,600,151282
400,400,400,400,400,151283
400,400,400,400,200,151284
400,400,400,600,600,151285
400,600,600,400,400,151286
600,400,600,400,800,151287
400,400,400,400,600,151288
600,600,600,600,800,151289
600,400,400,600,600,151290
400,400,400,400,200,151291
600,600,600,400,600,151292
600,400,400,400,600,151293
600,600,600,600,800,151294
400,400,400,400,200,151295
400,400,400,400,400,151296
400,400,400,400,400,151297
600,600,600,800,800,151298
400,600,400,400,400,151299
400,400,400,600,400,151300
400,400,400,400,600,151301
400,600,400,400,600,151302
400,400,400,400,400,151303
400,400,400,400,0,151304
600,600,600,600,600,151305
400,600,600,400,600,151306
400,400,400,400,200,151307
400,600,600,400,600,151308
600,600,600,600,600,151309
400,400,400,400,400,151310
600,600,400,600,400,151311
600,800,600,800,600,151312
400,600,400,400,400,151313
400,400,400,400,400,151314
400,400,400,600,600,151315
400,400,400,400,400,151316
400,400,400,400,200,151317
600,600,600,600,600,151318
400,600,400,600,600,151319
400,400,400,400,400,151320
400,400,400,400,0,151321
400,400,400,600,400,151322
400,600,600,600,1000,151323
600,600,600,400,800,151324
400,400,400,600,400,151325
400,400,400,600,400,151326
400,400,400,400,400,151327
400,600,600,600,600,151328
400,400,400,600,600,151329
400,600,400,400,600,151330
400,400,400,400,400,151331
400,400,400,400,400,151332
400,600,600,400,600,151333
400,600,600,400,600,151334
400,600,400,400,600,151335
600,600,600,600,600,151336
600,800,600,800,800,151337
600,600,600,600,600,151338
600,800,600,600,800,151339
400,400,400,400,600,151340
600,600,600,400,600,151341
400,600,600,600,600,151342
600,600,600,600,600,151343
400,400,400,600,600,151344
400,600,600,400,600,151345
600,600,400,400,600,151346
600,600,400,600,600,151347
600,600,600,600,600,151348
400,600,400,400,600,151349
400,400,400,400,400,151350
400,600,400,600,400,151351
400,400,400,400,400,151352
400,600,400,400,600,151353
400,400,400,400,400,151354
400,400,400,400,400,151355
400,400,400,400,600,151356
400,400,400,400,400,151357
400,600,600,400,400,151358
400,600,400,600,600,151359
400,600,600,600,600,151360
400,600,600,400,400,151361
400,600,600,600,600,151362
600,800,600,600,600,151363
400,600,400,400,400,151364
400,600,600,600,600,151365
400,600,400,400,600,151366
600,600,600,600,600,151367
400,400,400,400,200,151368
400,400,400,400,400,151369
400,400,400,400,400,151370
400,600,400,400,600,151371
600,400,400,600,600,151372
400,400,400,400,400,151373
400,400,400,600,400,151374
600,600,600,400,600,151375
400,400,400,600,400,151376
400,400,400,400,600,151377
600,400,400,600,400,151378
400,600,400,400,400,151379
400,400,400,600,400,151380
400,400,400,400,400,151381
400,400,400,600,400,151382
400,400,400,400,0,151383
400,600,600,400,600,151384
400,400,400,400,400,151385
400,400,400,400,400,151386
400,400,400,600,600,151387
400,600,400,400,0,151388
400,400,400,600,600,151389
400,400,400,400,600,151390
400,400,400,400,600,151391
600,600,600,600,800,151392
400,600,600,400,400,151393
400,400,400,600,400,151394
600,600,600,400,400,151395
400,600,600,400,600,151396
400,600,600,400,800,151397
400,600,600,400,600,151398
400,600,400,400,600,151399
400,600,400,400,600,151400
400,600,400,400,600,151401
400,400,400,600,400,151402
400,400,400,400,600,151403
400,600,600,600,600,151404
400,400,400,400,400,151405
600,600,600,800,600,151406
400,600,400,400,400,151407
400,400,400,400,600,151408
400,600,600,400,600,151409
400,600,600,400,600,151410
400,600,400,600,800,151411
600,800,600,600,600,151412
600,400,600,600,600,151413
400,400,400,600,400,151414
400,400,400,400,400,151415
400,600,400,600,400,151416
600,600,600,400,600,151417
400,600,600,400,800,151418
400,400,400,400,400,151419
400,400,400,400,200,151420
400,600,400,400,400,151421
400,400,600,600,400,151422
400,400,400,600,600,151423
600,600,600,600,600,151424
400,400,400,600,600,151425
400,600,600,600,400,151426
600,600,600,600,600,151427
400,400,400,400,400,151428
400,400,400,400,200,151429
400,600,600,600,400,151430
600,800,600,600,800,151431
400,400,600,600,600,151432
400,600,400,400,600,151433
400,600,400,400,400,151434
600,600,400,600,400,151435
600,600,400,400,400,151436
400,600,400,400,600,151437
400,400,400,400,400,151438
400,400,400,400,400,151439
400,400,400,400,400,151440
400,400,400,400,400,151441
400,600,400,400,600,151442
400,600,600,600,400,151443
400,600,400,400,400,151444
600,600,600,600,800,151445
400,400,400,400,600,151446
400,400,400,600,400,151447
400,400,400,400,600,151448
600,600,600,600,600,151449
400,600,600,600,600,151450
600,600,600,600,600,151451
600,400,600,600,600,151452
400,600,400,600,400,151453
600,600,600,600,800,151454
400,400,600,400,800,151455
400,600,600,600,400,151456
400,400,400,400,400,151457
400,600,600,600,600,151458
400,400,400,600,400,151459
400,600,600,400,600,151460
400,400,400,400,400,151461
400,400,400,400,200,151462
400,400,400,400,600,151463
600,600,600,600,600,151464
600,600,600,800,600,151465
400,400,400,400,600,151466
400,600,400,600,400,151467
400,400,400,400,600,151468
400,400,600,400,600,151469
600,600,600,600,600,151470
600,600,600,600,400,151471
400,400,400,400,800,151472
400,600,400,400,800,151473
400,400,400,400,400,151474
400,400,400,600,400,151475
400,400,600,400,600,151476
400,600,400,400,600,151477
400,600,400,600,400,151478
400,400,400,600,600,151479
400,400,400,400,400,151480
400,400,400,400,400,151481
400,400,400,400,0,151482
600,600,600,600,600,151483
400,400,400,400,400,151484
400,600,400,600,400,151485
400,600,400,400,400,151486
400,400,400,400,600,151487
400,600,600,600,600,151488
400,400,400,400,400,151489
400,400,400,400,200,151490
400,600,400,400,600,151491
600,600,400,400,400,151492
600,600,600,800,600,151493
400,400,400,600,600,151494
400,400,400,400,600,151495
600,600,600,600,600,151496
400,400,400,400,400,151497
400,400,400,600,200,151498
400,400,400,400,600,151499
600,600,600,600,800,151500
400,400,600,400,600,151501
400,400,400,400,400,151502
400,400,400,400,400,151503
400,400,400,400,400,151504
400,600,400,400,800,151505
400,400,400,400,400,151506
400,600,600,600,600,151507
400,400,400,400,200,151508
400,400,600,400,400,151509
400,400,400,400,200,151510
400,600,400,600,400,151511
400,400,400,400,200,151512
400,600,600,600,400,151513
400,400,400,600,600,151514
400,400,400,400,400,151515
400,400,400,600,400,151516
400,600,600,600,400,151517
400,400,400,400,600,151518
400,600,600,400,400,151519
600,600,400,600,600,151520
400,600,400,600,600,151521
600,400,400,400,600,151522
400,600,600,600,600,151523
600,600,600,600,600,151524
400,400,600,400,600,151525
400,400,400,400,600,151526
400,600,400,400,600,151527
400,400,400,400,600,151528
400,600,400,400,400,151529
600,600,600,600,400,151530
600,400,400,400,200,151531
600,600,600,600,400,151532
400,400,400,400,200,151533
400,600,600,400,600,151534
400,400,400,400,400,151535
400,400,600,600,400,151536
400,400,400,600,400,151537
400,400,400,400,400,151538
400,400,400,400,200,151539
600,600,400,600,600,151540
400,400,400,400,600,151541
400,400,600,600,400,151542
400,600,400,400,400,151543
400,400,400,400,400,151544
600,600,600,600,600,151545
400,400,400,400,600,151546
600,600,600,600,800,151547
400,400,600,400,200,151548
400,400,400,600,600,151549
400,400,400,400,400,151550
400,400,400,400,400,151551
400,400,400,600,600,151552
400,600,400,400,400,151553
400,600,400,400,400,151554
400,600,400,600,600,151555
400,600,400,600,400,151556
400,600,400,600,600,151557
400,400,400,400,600,151558
400,600,400,400,400,151559
400,400,400,400,400,151560
400,600,600,400,400,151561
600,400,600,400,600,151562
600,600,600,600,400,151563
400,400,600,600,600,151564
400,400,400,400,200,151565
400,400,400,600,400,151566
400,400,400,400,400,151567
600,600,600,800,400,151568
400,400,400,400,400,151569
400,400,400,400,400,151570
400,400,400,400,400,151571
800,800,600,800,600,151572
600,600,600,600,600,151573
400,600,600,600,600,151574
400,600,400,600,400,151575
600,600,600,600,600,151576
600,600,600,600,400,151577
600,600,600,600,600,151578
400,400,400,600,400,151579
400,400,400,400,0,151580
600,600,600,600,600,151581
600,600,600,600,800,151582
400,400,400,400,400,151583
600,600,600,800,800,151584
400,400,400,400,400,151585
400,600,600,400,400,151586
400,400,400,400,0,151587
400,600,600,600,600,151588
400,600,400,400,400,151589
600,600,600,600,600,151590
400,400,600,600,600,151591
400,400,600,600,600,151592
400,400,400,400,200,151593
600,600,600,600,600,151594
400,400,400,400,200,151595
400,600,400,600,600,151596
400,600,600,600,600,151597
400,400,400,400,400,151598
400,400,400,400,400,151599
400,400,400,400,200,151600
400,600,400,600,600,151601
400,600,400,400,400,151602
400,600,600,600,600,151603
600,600,600,600,800,151604
400,400,400,600,600,151605
400,400,400,400,600,151606
400,600,400,400,400,151607
600,600,600,600,800,151608
400,600,600,600,600,151609
600,600,400,600,800,151610
600,600,600,400,600,151611
400,400,400,400,600,151612
400,600,600,600,400,151613
400,400,600,400,400,151614
400,600,400,400,200,151615
400,400,400,400,400,151616
400,600,400,600,600,151617
400,400,400,400,600,151618
400,600,400,600,400,151619
400,400,400,400,0,151620
400,600,600,600,400,151621
400,600,400,400,400,151622
400,400,400,400,200,151623
400,400,400,400,400,151624
400,400,400,600,400,151625
400,600,600,600,400,151626
400,600,400,400,400,151627
600,600,400,400,600,151628
400,400,400,600,400,151629
600,600,400,600,600,151630
400,600,600,600,600,151631
600,600,400,400,600,151632
400,400,400,400,600,151633
400,400,400,400,400,151634
400,600,400,600,400,151635
400,400,400,400,600,151636
600,600,600,800,600,151637
400,600,600,600,400,151638
400,600,400,600,400,151639
600,600,400,600,600,151640
400,600,400,400,600,151641
600,600,600,600,600,151642
400,400,400,400,0,151643
400,600,400,400,400,151644
400,400,600,600,600,151645
600,400,400,600,400,151646
400,600,400,400,600,151647
400,400,400,400,600,151648
400,400,400,600,400,151649
400,400,400,400,200,151650
600,600,600,600,800,151651
400,400,400,400,600,151652
400,400,400,400,400,151653
400,400,400,400,400,151654
400,600,400,400,400,151655
600,600,600,600,400,151656
400,600,400,400,600,151657
400,600,400,400,600,151658
400,400,400,400,400,151659
600,600,600,600,600,151660
400,400,400,400,400,151661
400,400,400,400,400,151662
400,400,400,600,600,151663
400,600,400,400,600,151664
400,600,400,600,600,151665
600,600,600,600,400,151666
400,400,400,400,400,151667
400,600,600,600,800,151668
