UF_RESIDENCIA,IDADE,TP_SEXO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,IDX
19,17,1,2,0,1,0,1,223347
13,17,0,1,2012,0,0,3,223348
15,28,0,1,2012,0,1,3,223349
8,18,0,2,0,1,0,3,223350
25,23,0,1,2007,0,0,3,223351
13,21,0,1,2010,0,0,1,223352
7,19,0,1,2011,0,0,3,223353
5,22,1,1,2011,0,0,3,223354
25,17,0,2,0,1,0,1,223355
4,31,0,1,2004,0,0,3,223356
6,22,0,1,2010,0,0,3,223357
25,19,0,1,2012,0,0,3,223358
17,43,0,1,2004,0,1,3,223359
6,16,1,3,0,0,0,1,223360
25,21,1,1,2010,0,0,3,223361
16,22,1,1,2009,0,0,3,223362
21,20,0,1,2010,0,0,1,223363
10,19,0,1,2012,0,0,3,223364
6,27,0,1,2005,0,0,3,223365
20,25,0,1,2006,0,0,1,223366
14,21,1,1,2009,0,0,0,223367
13,23,1,1,2010,0,0,2,223368
25,20,1,1,2010,0,0,4,223369
14,15,1,3,0,0,0,3,223370
25,20,1,1,2010,0,0,3,223371
21,20,0,1,2012,0,0,3,223372
25,16,0,3,0,0,0,4,223373
22,21,1,1,2010,0,0,3,223374
10,18,1,1,2012,0,0,1,223375
13,18,0,2,0,1,0,1,223376
2,19,0,1,2012,0,0,3,223377
5,30,0,4,0,0,0,3,223378
25,23,1,1,2008,0,0,3,223379
7,17,0,2,0,2,0,1,223380
25,18,0,1,2012,0,0,3,223381
19,19,0,2,0,2,0,1,223382
25,17,1,2,0,1,0,1,223383
13,19,0,2,0,1,0,3,223384
7,18,0,1,2012,0,0,2,223385
22,25,0,1,2009,0,0,1,223386
16,25,1,1,2005,0,0,1,223387
10,17,0,2,0,2,0,1,223388
22,17,0,4,0,0,0,4,223389
4,50,0,1,2004,0,1,3,223390
19,20,0,2,0,1,0,1,223391
9,25,0,1,2005,0,0,1,223392
13,47,0,1,2004,0,1,3,223393
15,24,1,1,2008,0,0,2,223394
25,27,1,1,2010,0,1,1,223395
5,43,0,1,2004,0,1,3,223396
25,34,0,4,0,0,0,2,223397
13,22,1,1,2010,0,0,1,223398
21,15,1,3,0,0,0,1,223399
25,18,1,1,2012,0,0,3,223400
14,19,1,1,2011,0,0,3,223401
13,18,0,3,0,0,0,1,223402
25,31,0,1,2004,0,1,3,223403
2,17,0,2,0,2,0,1,223404
16,40,1,1,2004,0,2,1,223405
19,41,1,1,2004,0,0,3,223406
16,18,0,1,2012,0,0,3,223407
13,19,1,1,2012,0,0,1,223408
5,21,1,1,2010,0,0,2,223409
5,23,1,3,0,0,0,2,223410
6,17,1,3,0,0,0,3,223411
15,19,0,1,2012,0,0,4,223412
7,18,0,2,0,2,0,2,223413
19,62,0,3,0,0,0,3,223414
25,18,1,2,0,1,0,0,223415
19,28,1,1,2004,0,1,1,223416
16,16,0,3,0,0,0,1,223417
20,26,1,2,0,1,0,1,223418
25,19,1,1,2012,0,0,3,223419
6,39,0,1,2004,0,1,3,223420
16,16,1,3,0,0,0,1,223421
13,22,1,1,2008,0,0,1,223422
4,47,0,1,2004,0,1,3,223423
18,25,1,1,2005,0,0,2,223424
19,17,0,3,0,0,0,2,223425
25,18,1,1,2012,0,0,1,223426
19,21,1,1,2010,0,0,1,223427
16,20,1,1,2011,0,0,3,223428
2,17,1,3,0,0,0,3,223429
25,18,0,2,0,1,0,1,223430
4,20,1,1,2010,0,0,3,223431
25,15,0,3,0,0,0,1,223432
25,19,0,1,2011,0,0,1,223433
19,18,0,1,2012,0,0,1,223434
2,20,0,1,2010,0,0,2,223435
21,19,1,3,0,0,0,3,223436
9,24,0,1,2008,0,0,1,223437
25,19,1,1,2011,0,0,1,223438
17,45,0,1,2012,0,0,2,223439
5,29,0,1,2004,0,0,3,223440
13,17,0,2,0,1,0,3,223441
26,20,1,2,0,1,0,3,223442
19,21,0,1,2010,0,0,1,223443
25,16,0,3,0,0,0,1,223444
13,48,0,1,2004,0,0,1,223445
14,49,0,1,2005,0,3,3,223446
25,17,1,2,0,1,0,1,223447
21,18,0,2,0,1,0,1,223448
8,24,0,1,2008,0,0,3,223449
13,16,0,3,0,0,0,1,223450
25,17,0,2,0,1,0,3,223451
5,34,0,1,2004,0,0,2,223452
13,28,1,1,2004,0,0,0,223453
19,17,1,2,0,1,0,1,223454
16,37,0,1,2004,0,1,2,223455
15,24,0,1,2010,0,0,0,223456
13,22,0,1,2008,0,0,1,223457
19,21,0,1,2010,0,0,1,223458
5,19,0,1,2012,0,0,2,223459
21,21,1,1,2010,0,0,1,223460
24,17,0,2,0,1,0,3,223461
5,23,0,1,2007,0,0,3,223462
6,17,0,3,0,0,0,3,223463
19,18,0,1,2012,0,0,1,223464
25,19,0,1,2011,0,0,3,223465
16,25,0,1,2005,0,0,3,223466
21,26,0,1,2006,0,2,2,223467
25,17,0,2,0,2,0,1,223468
25,21,1,1,2009,0,0,5,223469
10,18,0,3,0,0,0,3,223470
22,28,1,1,2012,0,0,2,223471
26,34,1,1,2006,0,0,1,223472
16,17,0,2,0,1,0,1,223473
15,25,1,1,2007,0,0,3,223474
13,16,1,3,0,0,0,3,223475
25,45,1,1,2004,0,1,1,223476
25,18,1,2,0,2,0,1,223477
5,18,1,2,0,1,0,3,223478
8,19,0,2,0,1,0,1,223479
13,18,1,1,2012,0,0,1,223480
17,17,1,2,0,2,0,3,223481
25,17,1,2,0,2,0,1,223482
27,15,0,3,0,0,0,3,223483
12,20,0,1,2010,0,0,3,223484
8,23,1,1,2008,0,0,1,223485
10,16,0,3,0,0,0,3,223486
25,16,0,3,0,0,0,1,223487
21,24,1,1,2008,0,0,3,223488
6,21,0,1,2009,0,0,3,223489
20,21,0,1,2009,0,0,3,223490
12,19,1,2,0,2,0,1,223491
25,33,0,1,2004,0,2,3,223492
13,37,1,2,0,1,1,3,223493
19,26,0,1,2008,0,0,1,223494
12,16,0,3,0,0,0,1,223495
5,16,0,3,0,0,0,1,223496
16,15,0,3,0,0,0,1,223497
17,18,1,2,0,1,0,1,223498
19,33,0,1,2004,0,1,1,223499
25,25,0,1,2006,0,0,2,223500
17,50,0,1,2004,0,0,3,223501
2,24,0,1,2006,0,0,3,223502
21,22,1,1,2012,0,0,1,223503
15,20,1,1,2010,0,0,3,223504
14,34,0,1,2004,0,0,3,223505
17,22,1,1,2011,0,0,3,223506
9,16,0,3,0,0,0,1,223507
13,25,0,1,2007,0,0,3,223508
5,37,1,1,2004,0,1,2,223509
6,19,0,1,2011,0,0,1,223510
8,18,1,1,2012,0,0,2,223511
10,36,1,1,2004,0,0,0,223512
24,18,0,2,0,2,0,2,223513
19,16,1,3,0,0,0,1,223514
6,20,0,2,0,1,0,3,223515
7,17,1,2,0,2,0,1,223516
19,21,1,1,2011,0,0,3,223517
25,18,1,2,0,1,0,3,223518
20,34,1,1,2004,0,1,2,223519
13,16,0,3,0,0,0,3,223520
25,22,1,1,2010,0,0,3,223521
25,15,1,3,0,0,0,1,223522
6,20,1,3,0,0,0,0,223523
5,22,1,4,0,0,0,1,223524
21,23,0,1,2009,0,0,3,223525
14,20,1,2,0,1,0,2,223526
25,16,0,2,0,1,0,2,223527
4,30,1,1,2008,0,0,3,223528
16,16,0,3,0,0,0,2,223529
25,18,0,1,2012,0,0,1,223530
17,21,1,1,2009,0,0,2,223531
16,19,1,1,2011,0,0,1,223532
11,16,1,3,0,0,0,3,223533
25,35,1,1,2004,0,0,1,223534
19,18,1,2,0,2,0,1,223535
14,19,1,1,2010,0,0,1,223536
25,18,0,1,2012,0,0,1,223537
19,19,0,1,2012,0,0,4,223538
20,22,1,1,2010,0,0,3,223539
2,19,1,1,2012,0,0,3,223540
4,22,1,1,2011,0,0,1,223541
21,17,1,2,0,1,0,2,223542
12,18,0,1,2012,0,0,1,223543
5,20,0,1,2011,0,0,3,223544
21,16,0,3,0,0,0,1,223545
17,43,0,1,2010,0,0,3,223546
15,15,1,3,0,0,0,1,223547
25,17,0,3,0,0,0,3,223548
14,25,0,1,2006,0,0,3,223549
13,24,1,1,2009,0,0,1,223550
22,18,0,2,0,1,0,1,223551
25,23,0,1,2008,0,0,1,223552
7,18,1,2,0,1,0,1,223553
21,18,1,2,0,1,0,1,223554
6,19,1,1,2012,0,0,3,223555
13,42,0,4,0,0,1,3,223556
17,31,1,1,2004,0,0,3,223557
18,16,1,3,0,0,0,3,223558
10,24,1,4,0,0,1,3,223559
25,22,1,1,2009,0,0,1,223560
20,27,1,1,2004,0,0,1,223561
13,48,0,1,2004,0,1,3,223562
11,34,1,1,2007,0,0,1,223563
24,23,1,1,2007,0,0,1,223564
5,28,0,1,2004,0,1,2,223565
16,43,0,4,0,0,0,4,223566
19,18,0,3,0,0,0,1,223567
19,17,1,3,0,0,0,2,223568
16,16,0,3,0,0,0,1,223569
25,31,1,1,2004,0,1,1,223570
15,21,1,1,2009,0,0,1,223571
12,23,0,1,2007,0,0,1,223572
21,37,0,1,2004,0,0,1,223573
8,34,1,1,2004,0,1,1,223574
14,25,0,1,2007,0,0,3,223575
14,29,1,1,2005,0,0,3,223576
25,22,0,1,2008,0,0,1,223577
25,17,0,3,0,0,0,3,223578
25,28,1,1,2004,0,1,1,223579
2,23,0,1,2008,0,1,5,223580
16,23,0,4,0,0,0,3,223581
5,18,0,1,2012,0,0,2,223582
13,47,0,1,2004,0,2,3,223583
14,19,0,1,2011,0,0,1,223584
13,21,1,4,0,0,0,1,223585
24,33,0,1,2004,0,1,3,223586
24,16,0,3,0,0,0,1,223587
25,20,1,1,2011,0,0,3,223588
17,14,0,3,0,0,0,3,223589
5,19,1,2,0,1,0,2,223590
17,22,1,1,2011,0,0,1,223591
11,24,1,1,2007,0,1,1,223592
9,17,1,2,0,1,0,2,223593
9,17,1,2,0,1,0,1,223594
8,16,0,3,0,0,0,2,223595
20,23,0,1,2010,0,0,3,223596
21,21,1,1,2012,0,0,1,223597
25,52,0,1,2007,0,1,1,223598
13,39,0,1,2004,0,1,3,223599
5,19,1,1,2011,0,0,3,223600
21,23,0,1,2007,0,0,1,223601
14,28,0,3,0,0,0,1,223602
20,31,0,1,2004,0,0,3,223603
5,16,1,3,0,0,0,1,223604
25,32,0,1,2004,0,1,1,223605
19,53,1,1,2004,0,1,3,223606
14,17,0,3,0,0,0,3,223607
16,21,0,1,2009,0,0,1,223608
25,17,1,2,0,1,0,1,223609
16,22,0,1,2008,0,0,1,223610
25,25,1,1,2012,0,0,1,223611
10,21,1,1,2010,0,0,2,223612
16,16,1,3,0,0,0,1,223613
25,19,1,1,2010,0,0,1,223614
2,26,0,1,2004,0,0,3,223615
15,18,1,1,2012,0,0,5,223616
19,17,0,2,0,2,0,1,223617
14,19,1,1,2011,0,0,3,223618
11,38,1,1,2004,0,1,1,223619
17,22,1,1,2008,0,0,3,223620
12,29,1,1,2004,0,1,1,223621
25,18,1,2,0,1,0,1,223622
16,17,1,2,0,1,0,1,223623
19,19,1,1,2011,0,0,1,223624
21,21,1,3,0,0,0,1,223625
27,27,1,1,2011,0,1,2,223626
5,25,0,1,2010,0,0,3,223627
20,39,0,4,0,0,1,1,223628
25,34,1,1,2004,0,0,1,223629
9,25,0,4,0,0,0,1,223630
6,17,0,2,0,2,0,1,223631
16,36,1,1,2004,0,0,1,223632
26,35,0,1,2004,0,2,1,223633
25,26,1,1,2008,0,0,3,223634
14,20,0,2,0,1,0,3,223635
13,18,1,2,0,1,0,2,223636
25,44,0,4,0,0,1,1,223637
10,20,1,1,2011,0,0,1,223638
13,20,0,1,2010,0,0,1,223639
15,29,0,1,2004,0,0,1,223640
24,17,1,2,0,1,0,3,223641
16,17,1,2,0,1,0,1,223642
13,23,1,1,2009,0,0,3,223643
26,25,1,1,2007,0,0,3,223644
25,17,0,2,0,1,0,1,223645
19,46,1,2,0,2,1,2,223646
25,21,1,1,2010,0,0,3,223647
6,17,1,3,0,0,0,3,223648
20,15,1,3,0,0,0,3,223649
25,19,1,1,2011,0,0,3,223650
25,39,0,1,2005,0,0,1,223651
6,41,0,1,2004,0,2,2,223652
25,16,1,3,0,0,0,1,223653
17,20,1,1,2012,0,0,3,223654
25,20,0,1,2010,0,0,1,223655
19,23,0,1,2008,0,0,3,223656
10,41,0,1,2004,0,1,1,223657
25,20,0,1,2011,0,0,3,223658
13,22,1,1,2010,0,0,3,223659
17,18,0,2,0,2,0,1,223660
25,31,0,1,2004,0,1,3,223661
25,17,0,2,0,2,0,1,223662
10,23,0,1,2012,0,0,3,223663
25,19,1,1,2011,0,0,1,223664
8,19,0,2,0,1,0,1,223665
16,17,1,2,0,1,0,3,223666
2,19,1,1,2011,0,0,3,223667
21,24,1,1,2006,0,0,1,223668
6,18,0,1,2012,0,0,3,223669
19,20,1,1,2009,0,0,2,223670
16,46,1,4,0,0,1,3,223671
10,18,1,1,2012,0,0,3,223672
13,15,1,3,0,0,0,1,223673
25,31,0,4,0,0,1,1,223674
25,17,0,2,0,2,0,3,223675
16,17,0,3,0,0,0,1,223676
16,28,0,4,0,0,0,1,223677
25,27,0,1,2004,0,1,1,223678
25,16,0,3,0,0,0,1,223679
12,36,1,4,0,0,1,1,223680
19,16,1,3,0,0,0,3,223681
19,27,1,1,2006,0,0,4,223682
20,20,0,1,2011,0,0,2,223683
25,28,0,1,2008,0,2,3,223684
5,17,1,3,0,0,0,3,223685
16,40,0,1,2004,0,1,1,223686
10,17,0,2,0,1,1,3,223687
21,23,1,4,0,0,0,2,223688
25,16,0,3,0,0,0,1,223689
14,26,1,1,2005,0,0,3,223690
27,16,1,2,0,1,0,1,223691
5,19,0,3,0,0,0,1,223692
2,19,0,1,2012,0,0,1,223693
25,19,0,1,2011,0,0,1,223694
25,17,0,2,0,1,0,1,223695
17,30,1,1,2005,0,0,3,223696
19,57,1,1,2004,0,1,3,223697
17,25,0,4,0,0,1,3,223698
25,27,0,1,2004,0,0,1,223699
11,37,0,1,2004,0,1,1,223700
15,22,1,1,2010,0,0,1,223701
17,23,0,1,2010,0,0,3,223702
4,25,1,1,2007,0,0,3,223703
7,19,1,2,0,1,0,3,223704
16,29,0,1,2004,0,1,1,223705
21,23,1,1,2007,0,0,1,223706
25,18,0,2,0,1,0,3,223707
9,17,1,2,0,2,0,1,223708
13,16,1,3,0,0,0,1,223709
7,17,0,2,0,1,0,1,223710
17,18,0,2,0,1,0,4,223711
5,18,0,3,0,0,0,1,223712
5,19,1,2,0,1,0,2,223713
21,16,0,3,0,0,0,1,223714
13,25,1,4,0,0,0,3,223715
8,17,1,3,0,0,0,3,223716
24,17,0,3,0,0,0,1,223717
13,21,0,1,2010,0,0,0,223718
12,23,0,1,2009,0,0,3,223719
25,23,1,1,2007,0,0,1,223720
16,18,1,2,0,1,0,1,223721
5,15,0,3,0,0,0,3,223722
13,47,0,1,2004,0,2,1,223723
9,38,0,1,2004,0,1,1,223724
25,21,0,1,2010,0,0,1,223725
25,35,1,1,2004,0,2,2,223726
25,17,0,2,0,1,0,3,223727
21,21,1,1,2010,0,0,1,223728
5,20,1,3,0,0,0,2,223729
25,18,1,2,0,1,0,3,223730
21,18,1,2,0,1,0,1,223731
4,33,1,1,2004,0,0,2,223732
25,20,0,1,2010,0,0,4,223733
17,65,0,1,2004,0,1,3,223734
13,26,0,1,2004,0,0,1,223735
17,16,0,3,0,0,0,1,223736
13,16,1,3,0,0,0,3,223737
5,18,1,2,0,2,0,3,223738
13,17,1,2,0,2,0,1,223739
13,20,0,1,2010,0,0,1,223740
13,22,1,1,2008,0,0,1,223741
19,21,1,1,2009,0,0,3,223742
24,18,1,1,2012,0,0,1,223743
5,29,1,1,2004,0,1,3,223744
17,17,0,3,0,0,0,5,223745
2,24,0,1,2009,0,0,3,223746
25,19,0,1,2011,0,0,1,223747
18,22,0,1,2008,0,0,1,223748
26,33,0,1,2004,0,0,3,223749
12,17,0,3,0,0,0,3,223750
25,20,0,1,2010,0,0,1,223751
8,18,0,1,2012,0,0,3,223752
18,22,1,1,2009,0,0,3,223753
13,18,0,2,0,1,0,1,223754
25,18,1,2,0,2,0,1,223755
16,19,1,1,2011,0,0,1,223756
11,39,0,1,2004,0,0,3,223757
12,19,0,3,0,0,0,3,223758
16,18,0,2,0,2,0,1,223759
13,24,0,1,2010,0,0,3,223760
15,26,0,1,2007,0,1,1,223761
16,15,0,3,0,0,0,1,223762
25,17,1,2,0,1,0,1,223763
13,20,0,1,2010,0,0,3,223764
16,21,1,1,2010,0,0,2,223765
18,47,1,1,2004,0,1,3,223766
21,19,0,1,2012,0,0,1,223767
2,17,0,3,0,0,0,3,223768
26,22,1,1,2008,0,0,2,223769
5,48,1,1,2004,0,1,2,223770
24,22,1,1,2008,0,0,1,223771
9,17,1,2,0,1,0,3,223772
19,42,0,1,2010,0,0,1,223773
25,18,1,2,0,1,0,1,223774
25,42,0,4,0,0,0,3,223775
25,20,0,1,2011,0,0,3,223776
25,30,0,1,2004,0,0,1,223777
25,22,0,1,2008,0,0,4,223778
17,34,0,1,2004,0,1,1,223779
25,15,1,3,0,0,0,1,223780
21,19,0,1,2011,0,0,1,223781
25,15,0,3,0,0,0,4,223782
20,29,1,1,2004,0,0,2,223783
25,28,0,1,2004,0,0,3,223784
18,48,0,1,2004,0,1,3,223785
24,15,0,3,0,0,0,1,223786
26,18,0,3,0,0,0,2,223787
13,19,0,4,0,0,0,1,223788
19,18,1,2,0,1,0,3,223789
25,16,1,3,0,0,0,1,223790
6,24,0,1,2008,0,0,3,223791
25,40,1,1,2004,0,1,3,223792
19,20,0,2,0,1,0,3,223793
13,17,1,2,0,2,0,1,223794
25,18,1,2,0,1,0,1,223795
13,18,0,2,0,1,0,1,223796
17,19,1,2,0,2,0,3,223797
12,19,0,1,2011,0,0,1,223798
6,19,0,1,2010,0,0,3,223799
24,20,1,1,2011,0,0,1,223800
25,19,1,1,2011,0,0,1,223801
16,16,1,3,0,0,0,1,223802
16,19,0,1,2011,0,0,2,223803
16,22,1,1,2008,0,0,1,223804
25,20,1,1,2010,0,0,1,223805
19,18,0,1,2012,0,0,1,223806
19,23,0,1,2007,0,1,3,223807
24,19,1,1,2012,0,0,3,223808
10,19,0,1,2012,0,0,2,223809
19,16,1,3,0,0,0,3,223810
5,25,0,1,2005,0,0,3,223811
25,17,0,2,0,1,0,1,223812
26,22,0,1,2008,0,0,3,223813
25,21,0,1,2009,0,0,3,223814
25,20,1,1,2011,0,0,1,223815
24,16,0,3,0,0,0,1,223816
17,17,0,2,0,1,0,1,223817
13,18,0,1,2012,0,0,3,223818
14,41,1,1,2004,0,1,3,223819
21,18,0,2,0,1,0,1,223820
13,17,0,3,0,0,0,3,223821
4,29,0,1,2007,0,0,3,223822
21,27,0,1,2005,0,0,1,223823
17,31,0,1,2009,0,1,2,223824
4,20,0,1,2012,0,0,3,223825
5,22,0,1,2010,0,0,2,223826
25,22,0,1,2009,0,0,1,223827
11,28,0,1,2004,0,0,3,223828
5,20,1,3,0,0,0,1,223829
15,40,1,1,2004,0,1,1,223830
17,18,0,1,2011,0,0,3,223831
16,16,0,3,0,0,0,1,223832
14,16,0,2,0,1,0,2,223833
16,43,0,1,2008,0,0,1,223834
13,25,1,1,2010,0,1,3,223835
7,17,0,3,0,0,0,1,223836
16,50,1,4,0,0,1,1,223837
19,24,0,2,0,1,1,2,223838
6,42,1,1,2004,0,1,3,223839
21,19,1,3,0,0,0,1,223840
7,21,1,1,2011,0,0,3,223841
5,32,0,1,2004,0,0,3,223842
25,24,1,1,2007,0,1,1,223843
17,19,0,1,2012,0,0,3,223844
5,38,0,1,2010,0,0,3,223845
13,27,1,1,2009,0,0,2,223846
5,24,1,1,2009,0,0,3,223847
25,20,1,1,2010,0,0,1,223848
10,19,1,1,2012,0,0,2,223849
25,35,0,1,2004,0,1,3,223850
13,20,1,1,2010,0,0,3,223851
14,19,1,2,0,2,0,1,223852
15,19,0,3,0,0,0,4,223853
25,18,1,1,2012,0,0,1,223854
21,35,0,1,2004,0,1,1,223855
5,52,0,1,2004,0,1,2,223856
17,20,0,1,2011,0,0,1,223857
25,18,1,2,0,2,0,0,223858
15,31,1,1,2004,0,0,3,223859
14,51,1,3,0,0,1,1,223860
13,18,1,2,0,1,0,3,223861
16,24,1,1,2009,0,0,1,223862
25,21,0,1,2011,0,0,1,223863
25,15,0,3,0,0,0,1,223864
5,24,1,1,2008,0,0,3,223865
25,16,0,3,0,0,0,1,223866
25,16,0,3,0,0,0,2,223867
25,17,0,2,0,1,0,3,223868
25,27,1,1,2004,0,1,3,223869
25,27,1,1,2007,0,0,3,223870
13,16,1,3,0,0,0,1,223871
25,17,1,2,0,2,0,3,223872
2,18,0,3,0,0,0,3,223873
13,17,0,3,0,0,0,3,223874
13,18,0,1,2012,0,0,2,223875
5,24,1,1,2010,0,0,2,223876
21,19,1,4,0,0,0,1,223877
22,19,1,3,0,0,0,3,223878
17,22,0,1,2008,0,0,3,223879
6,22,1,1,2012,0,0,3,223880
25,17,1,2,0,2,0,1,223881
19,53,1,1,2004,0,1,3,223882
16,48,0,1,2004,0,2,1,223883
25,23,1,1,2007,0,0,1,223884
21,20,1,1,2011,0,0,3,223885
13,19,0,2,0,1,0,3,223886
13,17,0,1,2010,0,0,2,223887
18,17,1,3,0,0,0,3,223888
13,18,0,1,2012,0,0,3,223889
2,17,0,2,0,2,0,3,223890
25,20,1,2,0,1,0,4,223891
16,30,0,1,2004,0,1,1,223892
9,18,1,1,2012,0,0,2,223893
5,18,0,1,2012,0,0,0,223894
25,20,1,1,2011,0,0,1,223895
14,18,1,2,0,1,0,3,223896
19,35,1,1,2004,0,2,1,223897
13,37,0,1,2005,0,1,3,223898
5,19,0,1,2012,0,0,2,223899
16,21,1,1,2010,0,0,1,223900
7,18,1,2,0,1,0,3,223901
22,31,0,3,0,0,0,3,223902
19,49,1,4,0,0,1,2,223903
9,32,1,1,2004,0,1,1,223904
19,17,0,3,0,0,0,1,223905
25,17,1,2,0,1,0,1,223906
13,18,1,1,2012,0,0,3,223907
19,24,0,1,2008,0,0,1,223908
25,17,0,2,0,1,0,1,223909
9,16,0,2,0,1,0,3,223910
25,24,0,1,2006,0,0,3,223911
19,22,0,4,0,0,0,1,223912
16,18,0,4,0,0,0,1,223913
25,16,0,3,0,0,0,2,223914
25,23,1,1,2008,0,0,3,223915
17,41,1,1,2004,0,0,1,223916
25,36,0,1,2004,0,0,1,223917
13,24,0,1,2007,0,1,3,223918
25,25,1,1,2005,0,0,1,223919
25,18,0,2,0,1,0,2,223920
18,29,0,1,2006,0,0,1,223921
2,22,1,1,2009,0,0,3,223922
26,28,1,1,2007,0,0,3,223923
13,17,1,3,0,0,0,2,223924
6,22,1,1,2012,0,0,2,223925
24,17,0,2,0,2,0,1,223926
24,18,1,2,0,1,0,1,223927
19,20,0,3,0,0,0,1,223928
24,18,0,1,2012,0,0,1,223929
20,18,0,1,2012,0,0,1,223930
16,30,0,1,2004,0,0,3,223931
16,34,0,1,2004,0,1,1,223932
25,18,0,2,0,1,0,3,223933
13,32,1,1,2007,0,0,1,223934
17,55,1,1,2004,0,1,3,223935
6,35,1,1,2006,0,1,3,223936
14,47,1,1,2004,0,1,1,223937
25,19,0,1,2011,0,0,3,223938
25,17,0,2,0,1,0,1,223939
24,18,1,1,2012,0,0,1,223940
12,43,0,4,0,0,0,1,223941
11,17,0,3,0,0,0,1,223942
19,26,0,1,2008,0,0,1,223943
12,23,0,1,2008,0,0,1,223944
25,21,0,1,2009,0,1,3,223945
20,21,0,1,2009,0,0,3,223946
16,27,0,1,2005,0,1,1,223947
4,26,0,1,2006,0,1,1,223948
19,23,0,1,2007,0,0,3,223949
4,21,0,1,2010,0,0,3,223950
21,32,1,1,2004,0,0,1,223951
21,48,0,1,2004,0,2,1,223952
16,19,0,1,2011,0,0,1,223953
8,17,0,2,0,1,0,3,223954
6,34,0,1,2004,0,0,1,223955
25,32,1,1,2004,0,0,3,223956
25,22,1,1,2008,0,0,2,223957
16,39,0,4,0,0,0,1,223958
13,31,0,1,2009,0,2,3,223959
16,17,0,2,0,1,0,1,223960
13,15,0,3,0,0,0,1,223961
25,17,1,2,0,1,0,1,223962
25,20,0,1,2011,0,0,1,223963
25,24,0,1,2008,0,1,3,223964
5,29,1,1,2005,0,0,2,223965
13,16,0,3,0,0,0,3,223966
19,26,0,1,2004,0,0,1,223967
25,40,1,1,2006,0,1,3,223968
13,29,0,4,0,0,0,1,223969
4,43,1,1,2004,0,1,3,223970
2,17,1,3,0,0,0,3,223971
16,18,0,3,0,0,0,3,223972
25,34,0,1,2004,0,1,3,223973
4,22,1,1,2009,0,0,4,223974
6,17,1,3,0,0,0,1,223975
2,40,0,1,2004,0,2,2,223976
11,18,1,1,2011,0,0,3,223977
17,27,0,1,2004,0,0,1,223978
20,19,0,1,2011,0,0,1,223979
17,18,0,2,0,1,0,1,223980
13,23,1,1,2008,0,0,1,223981
4,33,1,1,2004,0,1,1,223982
13,18,0,1,2012,0,0,3,223983
12,27,0,1,2004,0,0,3,223984
24,19,0,1,2011,0,0,1,223985
19,20,0,4,0,0,0,1,223986
21,27,0,1,2010,0,0,1,223987
10,19,1,1,2011,0,0,1,223988
24,20,1,1,2010,0,0,1,223989
13,25,1,1,2006,0,0,3,223990
21,20,0,1,2010,0,0,1,223991
25,15,0,3,0,0,0,1,223992
10,22,0,1,2012,0,0,3,223993
4,16,1,2,0,1,0,3,223994
2,19,0,1,2011,0,0,1,223995
25,20,1,1,2011,0,0,3,223996
20,22,0,1,2010,0,0,3,223997
11,23,0,1,2008,0,0,3,223998
19,21,1,1,2011,0,0,3,223999
9,20,1,1,2010,0,0,0,224000
14,21,0,1,2011,0,0,1,224001
21,29,1,4,0,0,0,3,224002
25,27,0,1,2004,0,0,3,224003
16,33,1,1,2004,0,1,2,224004
15,19,1,1,2010,0,0,2,224005
25,17,0,3,0,0,0,1,224006
17,18,0,1,2012,0,0,3,224007
19,28,0,1,2004,0,0,1,224008
20,20,0,1,2009,0,0,1,224009
21,22,0,1,2008,0,0,1,224010
25,21,0,1,2009,0,0,3,224011
25,16,1,3,0,0,0,1,224012
19,15,1,3,0,0,0,1,224013
25,20,0,1,2008,0,0,2,224014
25,16,0,3,0,0,0,1,224015
5,14,0,3,0,0,0,1,224016
8,18,0,1,2012,0,0,2,224017
9,49,0,1,2004,0,1,2,224018
17,20,1,1,2010,0,0,3,224019
13,22,1,4,0,0,0,1,224020
13,19,0,2,0,1,0,5,224021
25,20,0,1,2011,0,0,1,224022
19,31,1,1,2004,0,1,1,224023
2,21,1,1,2009,0,0,3,224024
4,36,0,1,2004,0,0,3,224025
19,20,0,1,2012,0,0,1,224026
13,47,0,1,2004,0,0,3,224027
25,39,1,4,0,0,1,3,224028
13,16,0,3,0,0,0,1,224029
13,24,1,1,2009,0,0,1,224030
19,16,1,3,0,0,0,1,224031
27,28,1,1,2012,0,1,2,224032
19,20,1,1,2011,0,0,1,224033
16,16,1,3,0,0,0,4,224034
25,18,0,2,0,2,0,1,224035
21,22,1,1,2008,0,0,1,224036
16,21,0,1,2009,0,0,1,224037
11,25,0,1,2005,0,0,1,224038
5,29,0,4,0,0,0,3,224039
16,24,1,4,0,0,0,1,224040
8,16,0,3,0,0,0,1,224041
11,22,1,1,2008,0,0,2,224042
13,18,0,1,2012,0,0,1,224043
5,19,0,1,2010,0,0,3,224044
25,18,1,1,2012,0,0,1,224045
13,16,0,3,0,0,0,3,224046
2,19,0,2,0,1,0,3,224047
5,29,0,1,2004,0,1,4,224048
25,18,0,1,2012,0,0,3,224049
15,20,1,1,2010,0,0,2,224050
25,18,0,2,0,2,0,1,224051
6,24,0,1,2009,0,1,3,224052
21,15,1,3,0,0,0,1,224053
21,40,0,1,2004,0,2,1,224054
24,18,1,2,0,1,0,1,224055
